epoch:40	trainacc=0.9878212290502794	trainloss=0.041738934440062984	acc=0.9692028985507246	prec=0.977859778597786	recall=0.9601449275362319	f1=0.9689213893967094	auc=0.9692028985507247	spec=0.9782608695652174	mcc=0.9385598214726388
epoch:41	trainacc=0.9940782122905027	trainloss=0.015693859149788082	acc=0.9655797101449275	prec=0.9656729900632339	recall=0.9656729900632339	f1=0.9656729900632339	auc=0.9655794559762129	spec=0.9654859218891917	mcc=0.9311589119524256
epoch:42	trainacc=0.9877094972067039	trainloss=0.03457836610526145	acc=0.9633152173913043	prec=0.970615243342516	recall=0.9556962025316456	f1=0.9630979498861046	auc=0.9633290450044797	spec=0.9709618874773139	mcc=0.9267421141621186
epoch:43	trainacc=0.9912849162011174	trainloss=0.025085458960550908	acc=0.9669384057971014	prec=0.9690063810391978	recall=0.9646098003629764	f1=0.9668030923146884	auc=0.9669341949373651	spec=0.969258589511754	mcc=0.9338856301223096
epoch:44	trainacc=0.9905027932960894	trainloss=0.024866665880441393	acc=0.9710144927536232	prec=0.970216606498195	recall=0.9719710669077758	f1=0.971093044263776	auc=0.9710127566843779	spec=0.97005444646098	mcc=0.9420301508311516
epoch:45	trainacc=0.9874860335195531	trainloss=0.05307008037571499	acc=0.967391304347826	prec=0.9733944954128441	recall=0.9610507246376812	f1=0.9671832269826801	auc=0.9673913043478262	spec=0.9737318840579711	mcc=0.934857779801014
epoch:46	trainacc=0.9893854748603352	trainloss=0.04561145024618512	acc=0.970108695652174	prec=0.9684968496849685	recall=0.971996386630533	f1=0.9702434625789	auc=0.9701035520800257	spec=0.9682107175295186	mcc=0.9402225328579057
epoch:47	trainacc=0.9905027932960894	trainloss=0.02693773585182771	acc=0.970108695652174	prec=0.9710144927536232	recall=0.969258589511754	f1=0.970135746606335	auc=0.970110238494534	spec=0.9709618874773139	mcc=0.9402189341454421
epoch:48	trainacc=0.9925139664804469	trainloss=0.02109671869145831	acc=0.9714673913043478	prec=0.9762557077625571	recall=0.9665461121157324	f1=0.9713766469786461	auc=0.971476322845525	spec=0.9764065335753176	mcc=0.9429824332194777
epoch:49	trainacc=0.9919553072625699	trainloss=0.021856603791757245	acc=0.9682971014492754	prec=0.9708295350957156	recall=0.9655485040797824	f1=0.9681818181818183	auc=0.9682946140308415	spec=0.9710407239819004	mcc=0.9366076712260922
epoch:50	trainacc=0.9926256983240224	trainloss=0.02197651773699449	acc=0.9692028985507246	prec=0.97005444646098	recall=0.9682971014492754	f1=0.9691749773345422	auc=0.9692028985507246	spec=0.970108695652174	mcc=0.9384073369698247
epoch:51	trainacc=0.9936312849162011	trainloss=0.014145874193576897	acc=0.970108695652174	prec=0.967741935483871	recall=0.972972972972973	f1=0.9703504043126685	auc=0.9700930438635357	spec=0.9672131147540983	mcc=0.9402277469462569
epoch:52	trainacc=0.9916201117318436	trainloss=0.021285515059654387	acc=0.9696557971014492	prec=0.9682395644283122	recall=0.9708826205641492	f1=0.9695592912312585	auc=0.9696613283163397	spec=0.9684400360685302	mcc=0.9393145643835229
epoch:53	trainacc=0.9934078212290502	trainloss=0.017492635956837446	acc=0.9664855072463768	prec=0.9698354661791591	recall=0.9627949183303085	f1=0.9663023679417122	auc=0.9664788334870348	spec=0.9701627486437613	mcc=0.9329944114544613
epoch:54	trainacc=0.9898324022346369	trainloss=0.03245850512273313	acc=0.9723731884057971	prec=0.9711711711711711	recall=0.973803071364047	f1=0.9724853405502932	auc=0.9723692922669462	spec=0.9709355131698456	mcc=0.9447490490149772
epoch:55	trainacc=0.993072625698324	trainloss=0.016717898408681594	acc=0.9692028985507246	prec=0.9726526891522334	recall=0.9656108597285068	f1=0.969118982742961	auc=0.9692061551589044	spec=0.9728014505893019	mcc=0.9384307893820606
epoch:56	trainacc=0.9941899441340782	trainloss=0.014481989808591729	acc=0.9646739130434783	prec=0.9697525206232814	recall=0.9592021758839528	f1=0.9644484958979035	auc=0.9646689612451438	spec=0.9701357466063348	mcc=0.9294019785255698
epoch:57	trainacc=0.9937430167597765	trainloss=0.0240525250368679	acc=0.96875	prec=0.9753424657534246	recall=0.9621621621621622	f1=0.9687074829931974	auc=0.9687859991138679	spec=0.9754098360655737	mcc=0.937589307302502
epoch:58	trainacc=0.9918435754189944	trainloss=0.041887385941100266	acc=0.9682971014492754	prec=0.9673617407071623	recall=0.9691189827429609	f1=0.9682395644283122	auc=0.9682993287698545	spec=0.967479674796748	mcc=0.9365955837337764
epoch:59	trainacc=0.9902793296089385	trainloss=0.031038488403904375	acc=0.9605978260869565	prec=0.9627272727272728	recall=0.9583710407239819	f1=0.9605442176870749	auc=0.9605998449313473	spec=0.9628286491387126	mcc=0.92120535853386
epoch:60	trainacc=0.9902793296089385	trainloss=0.02822518454256349	acc=0.9692028985507246	prec=0.9666966696669667	recall=0.971945701357466	f1=0.9693140794223827	auc=0.9692004118754692	spec=0.9664551223934723	mcc=0.9384193025889987
epoch:61	trainacc=0.9907262569832402	trainloss=0.025209646746765593	acc=0.9660326086956522	prec=0.9724011039558418	recall=0.9591651542649727	f1=0.9657377798081315	auc=0.9660201901523779	spec=0.972875226039783	mcc=0.9321493709049371
epoch:62	trainacc=0.9883798882681564	trainloss=0.03009092595635363	acc=0.9651268115942029	prec=0.9656108597285068	recall=0.9647377938517179	f1=0.9651741293532339	auc=0.9651275176155141	spec=0.9655172413793104	mcc=0.9302538903621094
epoch:63	trainacc=0.993072625698324	trainloss=0.016908468560240107	acc=0.9678442028985508	prec=0.9635555555555556	recall=0.9730700179533214	f1=0.9682894149173737	auc=0.9677964349364412	spec=0.9625228519195612	mcc=0.935723788042018
epoch:64	trainacc=0.9931843575418995	trainloss=0.01559450048279126	acc=0.970108695652174	prec=0.9693417493237151	recall=0.971093044263776	f1=0.970216606498195	auc=0.9701060135033684	spec=0.9691189827429609	mcc=0.9402181984270465
epoch:65	trainacc=0.9941899441340782	trainloss=0.01512678323929316	acc=0.9696557971014492	prec=0.9717668488160291	recall=0.9673617407071623	f1=0.9695592912312586	auc=0.9696537210323141	spec=0.971945701357466	mcc=0.9393209291272856
epoch:66	trainacc=0.9928491620111732	trainloss=0.01835866571398376	acc=0.970108695652174	prec=0.9761467889908257	recall=0.9637681159420289	f1=0.9699179580674566	auc=0.9701086956521738	spec=0.9764492753623188	mcc=0.94029299945102
epoch:67	trainacc=0.9892737430167597	trainloss=0.04123258122568927	acc=0.9682971014492754	prec=0.9735401459854015	recall=0.9629963898916968	f1=0.9682395644283122	auc=0.9683163767640302	spec=0.9736363636363636	mcc=0.9366511977765671
epoch:68	trainacc=0.989050279329609	trainloss=0.032054436016440556	acc=0.9578804347826086	prec=0.9702048417132216	recall=0.9446962828649139	f1=0.9572806614607258	auc=0.9578685034234071	spec=0.9710407239819004	mcc=0.9160749183718884
epoch:69	trainacc=0.9924022346368715	trainloss=0.02048668435167954	acc=0.9719202898550725	prec=0.9710407239819004	recall=0.9728014505893019	f1=0.9719202898550724	auc=0.9719210872856012	spec=0.9710407239819004	mcc=0.9438421745712023
epoch:70	trainacc=0.995195530726257	trainloss=0.01278801319834379	acc=0.9705615942028986	prec=0.9735642661804923	recall=0.967391304347826	f1=0.9704679691049524	auc=0.9705615942028987	spec=0.9737318840579711	mcc=0.9411421069409777
epoch:71	trainacc=0.9934078212290502	trainloss=0.016447361195127946	acc=0.9669384057971014	prec=0.963963963963964	recall=0.970081595648232	f1=0.9670131043831903	auc=0.9669412503128039	spec=0.9638009049773756	mcc=0.9338959097941465
epoch:72	trainacc=0.994413407821229	trainloss=0.016583266504043882	acc=0.9714673913043478	prec=0.9771897810218978	recall=0.9657348963029756	f1=0.9714285714285713	auc=0.9714934718093586	spec=0.9772520473157416	mcc=0.9430020312643559
epoch:73	trainacc=0.9907262569832402	trainloss=0.024129708480935586	acc=0.9610507246376812	prec=0.9636363636363636	recall=0.9584086799276673	f1=0.9610154125113328	auc=0.961055519637155	spec=0.9637023593466425	mcc=0.922115578700481
epoch:74	trainacc=0.990391061452514	trainloss=0.022791422841586726	acc=0.9705615942028986	prec=0.971843778383288	recall=0.9692028985507246	f1=0.9705215419501135	auc=0.9705615942028986	spec=0.9719202898550725	mcc=0.941126663153259
epoch:75	trainacc=0.9937430167597765	trainloss=0.01386447963828854	acc=0.9719202898550725	prec=0.9695067264573991	recall=0.9747520288548241	f1=0.9721223021582734	auc=0.9719074066021163	spec=0.9690627843494085	mcc=0.9438519859331813
epoch:76	trainacc=0.9946368715083799	trainloss=0.01100339903347287	acc=0.9682971014492754	prec=0.9683544303797469	recall=0.9683544303797469	f1=0.9683544303797469	auc=0.9682969974040295	spec=0.9682395644283122	mcc=0.936593994808059
epoch:77	trainacc=0.9937430167597765	trainloss=0.014880562933441923	acc=0.9642210144927537	prec=0.9697525206232814	recall=0.9583333333333334	f1=0.9640091116173122	auc=0.9642210144927537	spec=0.970108695652174	mcc=0.9285064041751165
epoch:78	trainacc=0.9902793296089385	trainloss=0.026078628900960854	acc=0.9723731884057971	prec=0.9727767695099818	recall=0.971894832275612	f1=0.9723356009070294	auc=0.9723727555043219	spec=0.9728506787330317	mcc=0.9447466737124852
epoch:79	trainacc=0.9929608938547486	trainloss=0.017104907613447812	acc=0.9664855072463768	prec=0.9742647058823529	recall=0.9584086799276673	f1=0.9662716499544212	auc=0.9665001657351586	spec=0.9745916515426497	mcc=0.933096799403451
epoch:80	trainacc=0.9940782122905027	trainloss=0.012916771498369449	acc=0.9678442028985508	prec=0.9648014440433214	recall=0.9709355131698456	f1=0.9678587596197376	auc=0.9678525804331614	spec=0.964769647696477	mcc=0.9357078479055092
epoch:81	trainacc=0.9918435754189944	trainloss=0.024369972822698243	acc=0.9682971014492754	prec=0.9656729900632339	recall=0.9709355131698456	f1=0.9682971014492754	auc=0.9683042516165398	spec=0.9656729900632339	mcc=0.9366085032330795
epoch:82	trainacc=0.9919553072625699	trainloss=0.019231491356242407	acc=0.96875	prec=0.9734188817598534	recall=0.9637023593466425	f1=0.9685362517099864	auc=0.9687408722592162	spec=0.9737793851717902	mcc=0.9375452080366962
epoch:83	trainacc=0.9956424581005586	trainloss=0.008231310286892396	acc=0.9692028985507246	prec=0.9752293577981651	recall=0.9628623188405797	f1=0.9690063810391978	auc=0.9692028985507245	spec=0.9755434782608695	mcc=0.9384812595676847
epoch:84	trainacc=0.9960893854748604	trainloss=0.007811308472275372	acc=0.9705615942028986	prec=0.9770220588235294	recall=0.9637352674524026	f1=0.9703331811958009	auc=0.9705554165316312	spec=0.9773755656108597	mcc=0.9412092979352493
epoch:85	trainacc=0.9925139664804469	trainloss=0.018778962807165983	acc=0.9565217391304348	prec=0.9625912408759124	recall=0.9504504504504504	f1=0.956482320942883	auc=0.956554915571309	spec=0.9626593806921676	mcc=0.9131203201216832
epoch:86	trainacc=0.9916201117318436	trainloss=0.030434991097641133	acc=0.9710144927536232	prec=0.9718181818181818	recall=0.97005444646098	f1=0.9709355131698455	auc=0.9710127566843779	spec=0.9719710669077758	mcc=0.9420301508311516
epoch:87	trainacc=0.9940782122905027	trainloss=0.01622527567250105	acc=0.9719202898550725	prec=0.9684400360685302	recall=0.9754768392370572	f1=0.9719457013574662	auc=0.971929928200281	spec=0.9683830171635049	mcc=0.9438660517647139
epoch:88	trainacc=0.993854748603352	trainloss=0.013952055772001336	acc=0.9696557971014492	prec=0.9710144927536232	recall=0.9683830171635049	f1=0.9696969696969696	auc=0.9696592651666753	spec=0.9709355131698456	mcc=0.9393150622617223
epoch:89	trainacc=0.9954189944134079	trainloss=0.007265997936116089	acc=0.96875	prec=0.966786355475763	recall=0.9711451758340848	f1=0.9689608636977057	auc=0.9687391029306912	spec=0.9663330300272975	mcc=0.9375070517055893
epoch:90	trainacc=0.993072625698324	trainloss=0.018967726360143027	acc=0.9578804347826086	prec=0.9616087751371115	recall=0.9537624660018132	f1=0.9576695493855256	auc=0.9578767081140289	spec=0.9619909502262444	mcc=0.9157906101875786
epoch:91	trainacc=0.9912849162011174	trainloss=0.02793097171459448	acc=0.9710144927536232	prec=0.9726775956284153	recall=0.969147005444646	f1=0.9709090909090908	auc=0.9710111157422147	spec=0.972875226039783	mcc=0.9420345981599334
epoch:92	trainacc=0.9937430167597765	trainloss=0.01905796312687592	acc=0.970108695652174	prec=0.9684968496849685	recall=0.971996386630533	f1=0.9702434625789	auc=0.9701035520800257	spec=0.9682107175295186	mcc=0.9402225328579057
epoch:93	trainacc=0.9924022346368715	trainloss=0.01796506332742982	acc=0.967391304347826	prec=0.9690063810391978	recall=0.9654859218891917	f1=0.9672429481346679	auc=0.967386140709727	spec=0.969286359530262	mcc=0.9347876209324488
epoch:94	trainacc=0.9946368715083799	trainloss=0.013168214192798773	acc=0.96875	prec=0.9682107175295186	recall=0.9690909090909091	f1=0.9686506133575647	auc=0.9687512307187397	spec=0.9684115523465704	mcc=0.9374997692447645
epoch:95	trainacc=0.9937430167597765	trainloss=0.01747421784730903	acc=0.9732789855072463	prec=0.9703237410071942	recall=0.9764705882352941	f1=0.9733874605322508	auc=0.9732760919417631	spec=0.970081595648232	mcc=0.9465766482605966
epoch:96	trainacc=0.9912849162011174	trainloss=0.03316276976476987	acc=0.9741847826086957	prec=0.9737318840579711	recall=0.9746146872166818	f1=0.9741730856366109	auc=0.9741851716626394	spec=0.9737556561085973	mcc=0.9483699542712555
epoch:97	trainacc=0.9943016759776536	trainloss=0.012584422580051146	acc=0.970108695652174	prec=0.9733700642791552	recall=0.9662716499544212	f1=0.9698078682525161	auc=0.9700845198466976	spec=0.9738973897389739	mcc=0.9402369311256952
epoch:98	trainacc=0.993072625698324	trainloss=0.01992547735556269	acc=0.9741847826086957	prec=0.9712488769092543	recall=0.9773960216998192	f1=0.9743127534925642	auc=0.9741789545885665	spec=0.9709618874773139	mcc=0.948387867455853
epoch:99	trainacc=0.993072625698324	trainloss=0.018008361467252758	acc=0.9719202898550725	prec=0.967741935483871	recall=0.976491862567812	f1=0.972097209720972	auc=0.9719119929898952	spec=0.9673321234119783	mcc=0.9438781972701769
epoch:100	trainacc=0.9957541899441341	trainloss=0.007914198978187485	acc=0.9732789855072463	prec=0.9754545454545455	recall=0.9710407239819004	f1=0.9732426303854875	auc=0.9732810147561362	spec=0.9755213055303718	mcc=0.9465678542524909
epoch:101	trainacc=0.9946368715083799	trainloss=0.008659561526909942	acc=0.9655797101449275	prec=0.9615040286481648	recall=0.9701897018970189	f1=0.9658273381294964	auc=0.9655671488594995	spec=0.96094459582198	mcc=0.9311954214890055
epoch:102	trainacc=0.9907262569832402	trainloss=0.05837002518207726	acc=0.9669384057971014	prec=0.9742410303587856	recall=0.9592391304347826	f1=0.9666818804198997	auc=0.9669384057971014	spec=0.9746376811594203	mcc=0.9339875495580986
epoch:103	trainacc=0.9937430167597765	trainloss=0.015432433449413849	acc=0.9664855072463768	prec=0.9534679543459175	recall=0.981029810298103	f1=0.967052537845058	auc=0.9664458769928298	spec=0.9518619436875567	mcc=0.933357474118967
epoch:104	trainacc=0.9927374301675977	trainloss=0.01711978732788287	acc=0.9714673913043478	prec=0.971843778383288	recall=0.9709618874773139	f1=0.9714026327734906	auc=0.9714664771925449	spec=0.9719710669077758	mcc=0.9429348885140934
epoch:105	trainacc=0.9946368715083799	trainloss=0.015210237948782106	acc=0.9723731884057971	prec=0.9736842105263158	recall=0.9710407239819004	f1=0.9723606705935659	auc=0.9723743964424463	spec=0.9737080689029919	mcc=0.944749955592773
epoch:106	trainacc=0.9962011173184357	trainloss=0.004394657809062052	acc=0.9719202898550725	prec=0.9684968496849685	recall=0.9755213055303718	f1=0.971996386630533	auc=0.9719235486927876	spec=0.9683257918552036	mcc=0.9438656834707799
epoch:107	trainacc=0.9960893854748604	trainloss=0.007478019252154817	acc=0.9714673913043478	prec=0.9717925386715196	recall=0.9709090909090909	f1=0.9713506139154161	auc=0.9714653757794552	spec=0.9720216606498195	mcc=0.9429342330258302
epoch:108	trainacc=0.9963128491620111	trainloss=0.004591226487672912	acc=0.9719202898550725	prec=0.9736363636363636	recall=0.970108695652174	f1=0.971869328493648	auc=0.9719202898550725	spec=0.9737318840579711	mcc=0.9438467749020198
epoch:109	trainacc=0.9922905027932961	trainloss=0.03044208324134825	acc=0.9719202898550725	prec=0.9770642201834863	recall=0.9664246823956443	f1=0.9717153284671534	auc=0.9719103520477319	spec=0.9773960216998192	mcc=0.9438950531287801
epoch:110	trainacc=0.993854748603352	trainloss=0.01765297321946364	acc=0.9723731884057971	prec=0.9669937555753791	recall=0.9783393501805054	f1=0.9726334679228353	auc=0.9723514932720709	spec=0.9663636363636363	mcc=0.9448088067154151
epoch:111	trainacc=0.9925139664804469	trainloss=0.019973881895080172	acc=0.970108695652174	prec=0.9752520623281393	recall=0.9646418857660924	f1=0.9699179580674567	auc=0.9701037483129105	spec=0.9755656108597285	mcc=0.9402723018630967
epoch:112	trainacc=0.993854748603352	trainloss=0.011789737919703995	acc=0.9682971014492754	prec=0.9735642661804923	recall=0.9630297565374211	f1=0.9682683590208523	auc=0.9683210657118407	spec=0.9736123748862603	mcc=0.936651353572168
epoch:113	trainacc=0.9949720670391061	trainloss=0.007018053982834104	acc=0.9682971014492754	prec=0.9707762557077626	recall=0.9654859218891917	f1=0.9681238615664846	auc=0.9682894830764839	spec=0.971093044263776	mcc=0.9366066311866446
epoch:114	trainacc=0.9943016759776536	trainloss=0.0265414965443179	acc=0.9655797101449275	prec=0.9605026929982047	recall=0.9709618874773139	f1=0.9657039711191335	auc=0.9655894428344978	spec=0.9602169981916817	mcc=0.9312155600921947
epoch:115	trainacc=0.9931843575418995	trainloss=0.03791211501668981	acc=0.96875	prec=0.9666366095581606	recall=0.9710144927536232	f1=0.9688206055128784	auc=0.96875	spec=0.9664855072463768	mcc=0.9375096150118492
epoch:116	trainacc=0.993854748603352	trainloss=0.025616656818576857	acc=0.96875	prec=0.9649595687331537	recall=0.9728260869565217	f1=0.9688768606224629	auc=0.96875	spec=0.9646739130434783	mcc=0.937531153711962
epoch:117	trainacc=0.994413407821229	trainloss=0.015751665450289706	acc=0.9696557971014492	prec=0.9684684684684685	recall=0.971093044263776	f1=0.9697789806044204	auc=0.9696518808966472	spec=0.9682107175295186	mcc=0.939314166075081
epoch:118	trainacc=0.9958659217877095	trainloss=0.005334568662410231	acc=0.9660326086956522	prec=0.9664246823956443	recall=0.9655485040797824	f1=0.9659863945578231	auc=0.9660321705919275	spec=0.9665158371040724	mcc=0.9320654882809064
epoch:119	trainacc=0.9941899441340782	trainloss=0.015215709734931037	acc=0.96875	prec=0.9726526891522334	recall=0.9647377938517179	f1=0.9686790739900135	auc=0.9687572816808497	spec=0.9727767695099818	mcc=0.9375318709216907
